run,year,county,pollutant,sourcetype,regclass,fueltype,roadtype,emission,vmt
1,2023,36109,6,42,48,3,3,0.0010828444501385093,27116.80078125
1,2023,36109,6,41,47,3,3,0.003384062321856618,84744.1015625
1,2023,36109,6,62,49,2,3,0.00124238186981529,673634
1,2023,36109,6,62,47,2,3,0.03491725027561188,18933800
1,2023,36109,6,62,46,2,3,1.9311830328661017e-5,10543.7001953125
1,2023,36109,6,61,49,2,3,4.4243904994800687e-4,241648
1,2023,36109,6,61,47,2,3,0.009462757036089897,5168750
1,2023,36109,6,61,46,2,3,0.0025087720714509487,1370290
1,2023,36109,6,54,47,2,3,1.9019607861991972e-4,96644.296875
1,2023,36109,6,54,46,2,3,3.091508988291025e-4,157219
1,2023,36109,6,54,42,2,3,1.4903137525834609e-5,7612.66015625
1,2023,36109,6,53,47,2,3,3.353715583216399e-4,179437
1,2023,36109,6,53,46,2,3,4.3282361002638936e-4,231574
1,2023,36109,6,53,42,2,3,3.0692864675074816e-4,164202
1,2023,36109,6,53,41,2,3,6.364932050928473e-4,340669
1,2023,36109,6,52,47,2,3,0.005266744177788496,2695350
1,2023,36109,6,52,46,2,3,0.0068046110682189465,3482230
1,2023,36109,6,52,42,2,3,0.004921808838844299,2518700
1,2023,36109,6,52,41,2,3,0.009984326548874378,5109370
1,2023,36109,6,51,47,2,3,2.1993202972225845e-4,111753
1,2023,36109,6,51,46,2,3,5.8013538364320993e-5,29476.900390625
1,2023,36109,6,51,42,2,3,1.0479848810973635e-7,54.51449966430664
1,2023,36109,6,43,47,2,3,7.448019459843636e-5,37848.30078125
1,2023,36109,6,43,46,2,3,0.0013878318713977933,705264
1,2023,36109,6,43,42,2,3,2.346864675928373e-5,11924.900390625
1,2023,36109,6,43,41,2,3,3.841422255845828e-7,196.7429962158203
1,2023,36109,6,42,48,2,3,5.867712898179889e-4,298128
1,2023,36109,6,42,46,2,3,3.232516610296443e-5,16423.69921875
1,2023,36109,6,42,42,2,3,4.195936708129011e-5,21318.599609375
1,2023,36109,6,41,47,2,3,0.0018469445640221238,938802
1,2023,36109,6,41,46,2,3,1.0465618106536567e-4,53184.80078125
1,2023,36109,6,41,42,2,3,1.3745820615440607e-4,69844.703125
1,2023,36109,6,32,41,2,3,0.0019195096101611853,975771
1,2023,36109,6,32,30,2,3,9.444954775972292e-5,157964
1,2023,36109,6,31,41,2,3,0.011668736115098,6236850
1,2023,36109,6,31,30,2,3,0.0017892825417220592,3137320
1,2023,36109,6,21,20,2,3,3.9542990271002054e-4,1021320
1,2023,36109,6,61,47,1,3,1.4203169484972022e-7,12.776900291442871
1,2023,36109,6,61,46,1,3,5.922751142861671e-7,32.87419891357422
1,2023,36109,6,54,47,1,3,4.157873718213523e-6,1300.050048828125
1,2023,36109,6,54,46,1,3,0.0017535346560180187,203128
1,2023,36109,6,54,42,1,3,0.0033681008499115705,204906
1,2023,36109,6,53,47,1,3,2.9469407309079543e-5,9347.2197265625
1,2023,36109,6,53,46,1,3,9.299240628024563e-5,22459.599609375
1,2023,36109,6,53,42,1,3,4.1343836346641183e-4,97604.3984375
1,2023,36109,6,53,41,1,3,5.916126538068056e-4,120852
1,2023,36109,6,52,47,1,3,4.593474150169641e-4,137505
1,2023,36109,6,52,46,1,3,0.0014153345255181193,331014
1,2023,36109,6,52,42,1,3,0.006672851741313934,1456680
1,2023,36109,6,52,41,1,3,0.008909055963158607,1815170
1,2023,36109,6,51,47,1,3,1.2309619989991916e-7,10.49590015411377
1,2023,36109,6,51,46,1,3,9.117480885834084e-7,75.3124008178711
1,2023,36109,6,51,42,1,3,2.2393673134502023e-5,601.01397705078125
1,2023,36109,6,51,41,1,3,5.68651500998385e-7,19.440099716186523
1,2023,36109,6,43,47,1,3,1.1046261079172837e-6,48.883399963378906
1,2023,36109,6,43,46,1,3,4.3806066969409585e-5,3187.8701171875
1,2023,36109,6,43,42,1,3,3.411587022128515e-5,7152.66015625
1,2023,36109,6,43,41,1,3,2.591710028809757e-7,11.469200134277344
1,2023,36109,6,42,47,1,3,1.1401425581425428e-7,9.721540451049805
1,2023,36109,6,42,46,1,3,6.06949129178247e-7,51.75170135498047
1,2023,36109,6,42,42,1,3,2.9233182431198657e-4,61089
1,2023,36109,6,41,47,1,3,3.942405157886242e-7,33.61520004272461
1,2023,36109,6,41,46,1,3,1.9127305677102413e-6,163.08999633789063
1,2023,36109,6,41,42,1,3,9.148444514721632e-4,181309
1,2023,36109,6,32,41,1,3,0.01690603792667389,2160710
1,2023,36109,6,32,30,1,3,0.027619067579507828,17551200
1,2023,36109,6,31,41,1,3,0.03111438825726509,2811100
1,2023,36109,6,31,30,1,3,0.35331279039382935,200090000
1,2023,36109,6,21,20,1,3,0.15829630196094513,135276000
1,2023,36109,6,11,10,1,3,0.0057359314523637295,2929590
1,2023,36109,6,32,30,5,2,0,0
1,2023,36109,6,31,30,5,2,0,0
1,2023,36109,6,21,20,5,2,0,0
1,2023,36109,6,61,47,3,2,0,0
1,2023,36109,6,54,47,3,2,0,0
1,2023,36109,6,53,47,3,2,0,0
1,2023,36109,6,52,47,3,2,0,0
1,2023,36109,6,51,47,3,2,0,0
1,2023,36109,6,43,47,3,2,0,0
1,2023,36109,6,42,48,3,2,0,0
1,2023,36109,6,41,47,3,2,0,0
1,2023,36109,6,62,49,2,2,0,0
1,2023,36109,6,62,47,2,2,0,0
1,2023,36109,6,62,46,2,2,0,0
1,2023,36109,6,61,49,2,2,0,0
1,2023,36109,6,61,47,2,2,0,0
1,2023,36109,6,61,46,2,2,0,0
1,2023,36109,6,54,47,2,2,0,0
1,2023,36109,6,54,46,2,2,0,0
1,2023,36109,6,54,42,2,2,0,0
1,2023,36109,6,53,47,2,2,0,0
1,2023,36109,6,53,46,2,2,0,0
1,2023,36109,6,53,42,2,2,0,0
1,2023,36109,6,53,41,2,2,0,0
1,2023,36109,6,52,47,2,2,0,0
1,2023,36109,6,52,46,2,2,0,0
1,2023,36109,6,52,42,2,2,0,0
1,2023,36109,6,52,41,2,2,0,0
1,2023,36109,6,51,47,2,2,0,0
1,2023,36109,6,51,46,2,2,0,0
1,2023,36109,6,51,42,2,2,0,0
1,2023,36109,6,43,47,2,2,0,0
1,2023,36109,6,43,46,2,2,0,0
1,2023,36109,6,43,42,2,2,0,0
1,2023,36109,6,43,41,2,2,0,0
1,2023,36109,6,42,48,2,2,0,0
1,2023,36109,6,42,46,2,2,0,0
1,2023,36109,6,42,42,2,2,0,0
1,2023,36109,6,41,47,2,2,0,0
1,2023,36109,6,41,46,2,2,0,0
1,2023,36109,6,41,42,2,2,0,0
1,2023,36109,6,32,41,2,2,0,0
1,2023,36109,6,32,30,2,2,0,0
1,2023,36109,6,31,41,2,2,0,0
1,2023,36109,6,31,30,2,2,0,0
1,2023,36109,6,21,20,2,2,0,0
1,2023,36109,6,61,47,1,2,0,0
1,2023,36109,6,61,46,1,2,0,0
1,2023,36109,6,54,47,1,2,0,0
1,2023,36109,6,54,46,1,2,0,0
1,2023,36109,6,54,42,1,2,0,0
1,2023,36109,6,53,47,1,2,0,0
1,2023,36109,6,53,46,1,2,0,0
1,2023,36109,6,53,42,1,2,0,0
1,2023,36109,6,53,41,1,2,0,0
1,2023,36109,6,52,47,1,2,0,0
1,2023,36109,6,52,46,1,2,0,0
1,2023,36109,6,52,42,1,2,0,0
1,2023,36109,6,52,41,1,2,0,0
1,2023,36109,6,51,47,1,2,0,0
1,2023,36109,6,51,46,1,2,0,0
1,2023,36109,6,51,42,1,2,0,0
1,2023,36109,6,51,41,1,2,0,0
1,2023,36109,6,43,47,1,2,0,0
1,2023,36109,6,43,46,1,2,0,0
1,2023,36109,6,43,42,1,2,0,0
1,2023,36109,6,43,41,1,2,0,0
1,2023,36109,6,42,47,1,2,0,0
1,2023,36109,6,42,46,1,2,0,0
1,2023,36109,6,42,42,1,2,0,0
1,2023,36109,6,41,47,1,2,0,0
1,2023,36109,6,41,46,1,2,0,0
1,2023,36109,6,41,42,1,2,0,0
1,2023,36109,6,32,41,1,2,0,0
1,2023,36109,6,32,30,1,2,0,0
1,2023,36109,6,31,41,1,2,0,0
1,2023,36109,6,31,30,1,2,0,0
1,2023,36109,6,21,20,1,2,0,0
1,2023,36109,6,11,10,1,2,0,0
1,2023,36109,5,32,30,5,5,9.294225601479411e-4,52436.19921875
1,2023,36109,5,31,30,5,5,0.005885790567845106,328690
1,2023,36109,5,21,20,5,5,0.0012962077744305134,80295.3984375
1,2023,36109,5,61,47,3,5,1.3305778503417969,70080.296875
1,2023,36109,5,54,47,3,5,1.9424598576733842e-5,0.8690900206565857
1,2023,36109,5,53,47,3,5,0.11973635107278824,6360.68017578125
1,2023,36109,5,52,47,3,5,1.991347312927246,87907.5
1,2023,36109,5,51,47,3,5,0.28732404112815857,14205.2998046875
1,2023,36109,5,43,47,3,5,0.12610550224781036,5148.8701171875
1,2023,36109,5,42,48,3,5,0.43671146035194397,18668.900390625
1,2023,36109,5,41,47,3,5,1.3795645236968994,56990
1,2023,36109,5,62,49,2,5,0,190944
1,2023,36109,5,62,47,2,5,0.14937859773635864,5366860
1,2023,36109,5,62,46,2,5,1.211076323670568e-7,2988.639892578125
1,2023,36109,5,61,49,2,5,0,78037
1,2023,36109,5,61,47,2,5,0.04312373697757721,1669180
1,2023,36109,5,61,46,2,5,0.008069811388850212,442518
1,2023,36109,5,54,47,2,5,0.001314241555519402,46501.30078125
1,2023,36109,5,54,46,2,5,0.0015807142481207848,75647.5
1,2023,36109,5,54,42,2,5,1.7470199964009225e-5,3662.89990234375
1,2023,36109,5,53,47,2,5,0.0020575961098074913,93425.1015625
1,2023,36109,5,53,46,2,5,0.001747945905663073,120571
1,2023,36109,5,53,42,2,5,0.0010089741554111242,85492.796875
1,2023,36109,5,53,41,2,5,0.0019256825326010585,177371
1,2023,36109,5,52,47,2,5,0.03687914460897446,1317720
1,2023,36109,5,52,46,2,5,0.03345128893852234,1702420
1,2023,36109,5,52,42,2,5,0.01885492354631424,1231360
1,2023,36109,5,52,41,2,5,0.035611484199762344,2497910
1,2023,36109,5,51,47,2,5,0.0016990804579108953,56018.30078125
1,2023,36109,5,51,46,2,5,4.2280249181203544e-4,14775.7998046875
1,2023,36109,5,51,42,2,5,0,27.326400756835938
1,2023,36109,5,43,47,2,5,5.817326600663364e-4,20177.900390625
1,2023,36109,5,43,46,2,5,0.009034796617925167,375995
1,2023,36109,5,43,42,2,5,1.6581076488364488e-4,6357.4599609375
1,2023,36109,5,43,41,2,5,0,104.88899993896484
1,2023,36109,5,42,48,2,5,0.006961701437830925,205251
1,2023,36109,5,42,46,2,5,3.0924458405934274e-4,11307.2001953125
1,2023,36109,5,42,42,2,5,4.953632014803588e-4,14677.099609375
1,2023,36109,5,41,47,2,5,0.017855897545814514,631340
1,2023,36109,5,41,46,2,5,8.510250481776893e-4,35766.5
1,2023,36109,5,41,42,2,5,0.0012429881608113647,46970.19921875
1,2023,36109,5,32,41,2,5,0.013609576039016247,811791
1,2023,36109,5,32,30,2,5,0.0011481783585622907,131418
1,2023,36109,5,31,41,2,5,0.04879160225391388,4060260
1,2023,36109,5,31,30,2,5,0.017784358933568,2042430
1,2023,36109,5,21,20,2,5,0.01313822716474533,940584
1,2023,36109,5,61,47,1,5,5.339992412700667e-7,4.126150131225586
1,2023,36109,5,61,46,1,5,5.4961678870313335e-6,10.616299629211426
1,2023,36109,5,54,47,1,5,2.3500502720708027e-5,625.531005859375
1,2023,36109,5,54,46,1,5,0.008992412127554417,97736.796875
1,2023,36109,5,54,42,1,5,0.015700770542025566,98592.203125
1,2023,36109,5,53,47,1,5,2.0427700656000525e-4,4866.68994140625
1,2023,36109,5,53,46,1,5,4.888761322945356e-4,11693.7001953125
1,2023,36109,5,53,42,1,5,0.0015828637406229973,50818.30078125
1,2023,36109,5,53,41,1,5,0.0015278474893420935,62922.5
1,2023,36109,5,52,47,1,5,0.00308146676979959,67224.296875
1,2023,36109,5,52,46,1,5,0.007242096588015556,161829
1,2023,36109,5,52,42,1,5,0.0244218148291111,712152
1,2023,36109,5,52,41,1,5,0.020149366930127144,887415
1,2023,36109,5,51,47,1,5,1.0304680699846358e-6,5.261250019073486
1,2023,36109,5,51,46,1,5,6.373618816724047e-6,37.75170135498047
1,2023,36109,5,51,42,1,5,6.370245682774112e-5,301.26800537109375
1,2023,36109,5,51,41,1,5,4.105546850041719e-6,9.74468994140625
1,2023,36109,5,43,47,1,5,1.318474460276775e-5,26.06100082397461
1,2023,36109,5,43,46,1,5,3.2734015258029103e-4,1699.5400390625
1,2023,36109,5,43,42,1,5,1.3740309805143625e-4,3813.27001953125
1,2023,36109,5,43,41,1,5,2.1155776721570874e-6,6.1145100593566895
1,2023,36109,5,42,47,1,5,6.637555998167954e-7,6.6929402351379395
1,2023,36109,5,42,46,1,5,3.2532950626773527e-6,35.62919998168945
1,2023,36109,5,42,42,1,5,0.0019997800700366497,42057.6015625
1,2023,36109,5,41,47,1,5,3.062000132558751e-6,22.60610008239746
1,2023,36109,5,41,46,1,5,1.3825297173752915e-5,109.677001953125
1,2023,36109,5,41,42,1,5,0.006835905835032463,121930
1,2023,36109,5,32,41,1,5,0.06843610852956772,1797600
1,2023,36109,5,32,30,1,5,0.14216838777065277,14601700
1,2023,36109,5,31,41,1,5,0.1131974384188652,1830060
1,2023,36109,5,31,30,1,5,1.4638582468032837,130261000
1,2023,36109,5,21,20,1,5,1.1462162733078003,124582000
1,2023,36109,5,11,10,1,5,0.2864697277545929,2054210
1,2023,36109,5,32,30,5,4,1.274128444492817e-4,10080.599609375
1,2023,36109,5,31,30,5,4,7.615250651724637e-4,56252.69921875
1,2023,36109,5,21,20,5,4,1.674653176451102e-4,14664.5
1,2023,36109,5,61,47,3,4,0.21196122467517853,21481.400390625
1,2023,36109,5,54,47,3,4,1.435760395906982e-6,0.17065200209617615
1,2023,36109,5,53,47,3,4,0.012840933166444302,1263.0699462890625
1,2023,36109,5,52,47,3,4,0.19321972131729126,19138.900390625
1,2023,36109,5,51,47,3,4,0.0297269094735384,3260.75
1,2023,36109,5,43,47,3,4,0.009881734848022461,893.9229736328125
1,2023,36109,5,42,48,3,4,0.04317036643624306,4006.6298828125
1,2023,36109,5,41,47,3,4,0.10949576646089554,10135.2001953125
1,2023,36109,5,62,49,2,4,0,95242
1,2023,36109,5,62,47,2,4,0.04295949265360832,2676960
1,2023,36109,5,62,46,2,4,3.5722155899975405e-8,1490.719970703125
1,2023,36109,5,61,49,2,4,0,23920.30078125
1,2023,36109,5,61,47,2,4,0.007502495311200619,511647
1,2023,36109,5,61,46,2,4,0.001369875157251954,135643
1,2023,36109,5,54,47,2,4,1.1443864786997437e-4,9130.8798828125
1,2023,36109,5,54,46,2,4,1.4724342327099293e-4,14854
1,2023,36109,5,54,42,2,4,1.9920087197533576e-6,719.23797607421875
1,2023,36109,5,53,47,2,4,2.018408995354548e-4,18551.900390625
1,2023,36109,5,53,46,2,4,1.6154591867234558e-4,23942.30078125
1,2023,36109,5,53,42,2,4,1.0628363088471815e-4,16976.69921875
1,2023,36109,5,53,41,2,4,2.0106266310904175e-4,35221.5
1,2023,36109,5,52,47,2,4,0.003353484207764268,286891
1,2023,36109,5,52,46,2,4,0.002877241699025035,370645
1,2023,36109,5,52,42,2,4,0.0018930321093648672,268088
1,2023,36109,5,52,41,2,4,0.003539102617651224,543837
1,2023,36109,5,51,47,2,4,1.949823199538514e-4,12858.7001953125
1,2023,36109,5,51,46,2,4,5.063510616309941e-5,3391.719970703125
1,2023,36109,5,51,42,2,4,0,6.272640228271484
1,2023,36109,5,43,47,2,4,4.6995275624794886e-5,3503.18994140625
1,2023,36109,5,43,46,2,4,7.691751234233379e-4,65278.3984375
1,2023,36109,5,43,42,2,4,1.605119541636668e-5,1103.75
1,2023,36109,5,43,41,2,4,0,18.21030044555664
1,2023,36109,5,42,48,2,4,7.62133568059653e-4,44049.80078125
1,2023,36109,5,42,46,2,4,3.5921126254834235e-5,2426.679931640625
1,2023,36109,5,42,42,2,4,7.410661783069372e-5,3149.909912109375
1,2023,36109,5,41,47,2,4,0.001534814015030861,112279
1,2023,36109,5,41,46,2,4,7.600348180858418e-5,6360.7900390625
1,2023,36109,5,41,42,2,4,1.5540383174084127e-4,8353.26953125
1,2023,36109,5,32,41,2,4,0.0013095787726342678,156063
1,2023,36109,5,32,30,2,4,1.5717414498794824e-4,25264.5
1,2023,36109,5,31,41,2,4,0.003746491391211748,694881
1,2023,36109,5,31,30,2,4,0.00229479162953794,349546
1,2023,36109,5,21,20,2,4,0.0016974159516394138,171780
1,2023,36109,5,61,47,1,4,6.324213330799466e-8,1.2647700309753418
1,2023,36109,5,61,46,1,4,1.2411803709255764e-6,3.254159927368164
1,2023,36109,5,54,47,1,4,4.5781853259541094e-6,122.8280029296875
1,2023,36109,5,54,46,1,4,7.050062413327396e-4,19191.400390625
1,2023,36109,5,54,42,1,4,0.0014818150084465742,19359.30078125
1,2023,36109,5,53,47,1,4,3.604293306125328e-5,966.4019775390625
1,2023,36109,5,53,46,1,4,6.262616079766303e-5,2322.080078125
1,2023,36109,5,53,42,1,4,1.685224415268749e-4,10091.2001953125
1,2023,36109,5,53,41,1,4,1.5054154209792614e-4,12494.7998046875
1,2023,36109,5,52,47,1,4,5.842304672114551e-4,14635.900390625
1,2023,36109,5,52,46,1,4,9.223974775522947e-4,35232.8984375
1,2023,36109,5,52,42,1,4,0.0023175321985036135,155047
1,2023,36109,5,52,41,1,4,0.0018125853966921568,193205
1,2023,36109,5,51,47,1,4,7.869498830359589e-8,1.2076900005340576
1,2023,36109,5,51,46,1,4,1.0184131724599865e-6,8.665719985961914
1,2023,36109,5,51,42,1,4,5.270359451969853e-6,69.15470123291016
1,2023,36109,5,51,41,1,4,4.977309799869545e-7,2.2368500232696533
1,2023,36109,5,43,47,1,4,1.2082322200512863e-6,4.524590015411377
1,2023,36109,5,43,46,1,4,3.052156534977257e-5,295.06500244140625
1,2023,36109,5,43,42,1,4,1.4898287190590054e-5,662.0419921875
1,2023,36109,5,43,41,1,4,1.9589391797580902e-7,1.0615700483322144
1,2023,36109,5,42,47,1,4,5.1412456514299265e-8,1.436400055885315
1,2023,36109,5,42,46,1,4,2.723204772792087e-7,7.646550178527832
1,2023,36109,5,42,42,1,4,4.049208073411137e-4,9026.169921875
1,2023,36109,5,41,47,1,4,1.8459525108482921e-7,4.020309925079346
1,2023,36109,5,41,46,1,4,8.744634669710649e-7,19.505199432373047
1,2023,36109,5,41,42,1,4,0.0010306830517947674,21684.19921875
1,2023,36109,5,32,41,1,4,0.004874078556895256,345581
1,2023,36109,5,32,30,1,4,0.01872154325246811,2807100
1,2023,36109,5,31,41,1,4,0.007453431840986013,313200
1,2023,36109,5,31,30,1,4,0.17892825603485107,22293200
1,2023,36109,5,21,20,1,4,0.14113882184028625,22752700
1,2023,36109,5,11,10,1,4,0.029377806931734085,288291
1,2023,36109,5,32,30,5,3,8.621594752185047e-4,63028.19921875
1,2023,36109,5,31,30,5,3,0.007008946966379881,504891
1,2023,36109,5,21,20,5,3,0.0010487972758710384,87187.5
1,2023,36109,5,61,47,3,3,2.3358967304229736,217009
1,2023,36109,5,54,47,3,3,1.926895129145123e-5,1.8062399625778198
1,2023,36109,5,53,47,3,3,0.13581907749176025,12216.7001953125
1,2023,36109,5,52,47,3,3,2.180018901824951,179811
1,2023,36109,5,51,47,3,3,0.3129615783691406,28338.69921875
1,2023,36109,5,43,47,3,3,0.1271824687719345,9657.8896484375
1,2023,36109,5,42,48,3,3,0.34308555722236633,27116.80078125
1,2023,36109,5,41,47,3,3,1.103126883506775,84744.1015625
1,2023,36109,5,62,49,2,3,0,673634
1,2023,36109,5,62,47,2,3,0.3270854949951172,18933800
1,2023,36109,5,62,46,2,3,2.719390863603621e-7,10543.7001953125
1,2023,36109,5,61,49,2,3,0,241648
1,2023,36109,5,61,47,2,3,0.08112206310033798,5168750
1,2023,36109,5,61,46,2,3,0.014870287850499153,1370290
1,2023,36109,5,54,47,2,3,0.0014624472241848707,96644.296875
1,2023,36109,5,54,46,2,3,0.0018427666509523988,157219
1,2023,36109,5,54,42,2,3,2.3546028387499973e-5,7612.66015625
1,2023,36109,5,53,47,2,3,0.0021696791518479586,179437
1,2023,36109,5,53,46,2,3,0.0017521126428619027,231574
1,2023,36109,5,53,42,2,3,0.001126330578699708,164202
1,2023,36109,5,53,41,2,3,0.0021354523487389088,340669
1,2023,36109,5,52,47,2,3,0.038362521678209305,2695350
1,2023,36109,5,52,46,2,3,0.03342163562774658,3482230
1,2023,36109,5,52,42,2,3,0.020853523164987564,2518700
1,2023,36109,5,52,41,2,3,0.03901476413011551,5109370
1,2023,36109,5,51,47,2,3,0.0019427353981882334,111753
1,2023,36109,5,51,46,2,3,5.026870057918131e-4,29476.900390625
1,2023,36109,5,51,42,2,3,0,54.51449966430664
1,2023,36109,5,43,47,2,3,5.901024560444057e-4,37848.30078125
1,2023,36109,5,43,46,2,3,0.009562318213284016,705264
1,2023,36109,5,43,42,2,3,1.9246243755333126e-4,11924.900390625
1,2023,36109,5,43,41,2,3,0,196.7429962158203
1,2023,36109,5,42,48,2,3,0.005794872064143419,298128
1,2023,36109,5,42,46,2,3,2.7070118812844157e-4,16423.69921875
1,2023,36109,5,42,42,2,3,5.136241088621318e-4,21318.599609375
1,2023,36109,5,41,47,2,3,0.014792686328291893,938802
1,2023,36109,5,41,46,2,3,7.335087284445763e-4,53184.80078125
1,2023,36109,5,41,42,2,3,0.0013292329385876656,69844.703125
1,2023,36109,5,32,41,2,3,0.009515316225588322,975771
1,2023,36109,5,32,30,2,3,0.0010630667675286531,157964
1,2023,36109,5,31,41,2,3,0.038808081299066544,6236850
1,2023,36109,5,31,30,2,3,0.02107619121670723,3137320
1,2023,36109,5,21,20,2,3,0.010630546137690544,1021320
1,2023,36109,5,61,47,1,3,7.295228101611428e-7,12.776900291442871
1,2023,36109,5,61,46,1,3,1.2931764103996102e-5,32.87419891357422
1,2023,36109,5,54,47,1,3,4.6859804569976404e-5,1300.050048828125
1,2023,36109,5,54,46,1,3,0.009052819572389126,203128
1,2023,36109,5,54,42,1,3,0.018542196601629257,204906
1,2023,36109,5,53,47,1,3,3.5079949884675443e-4,9347.2197265625
1,2023,36109,5,53,46,1,3,6.350426119752228e-4,22459.599609375
1,2023,36109,5,53,42,1,3,0.0017673135735094547,97604.3984375
1,2023,36109,5,53,41,1,3,0.0016045683296397328,120852
1,2023,36109,5,52,47,1,3,0.0054453290067613125,137505
1,2023,36109,5,52,46,1,3,0.009263360872864723,331014
1,2023,36109,5,52,42,1,3,0.025549810379743576,1456680
1,2023,36109,5,52,41,1,3,0.020511366426944733,1815170
1,2023,36109,5,51,47,1,3,8.974676006801019e-7,10.49590015411377
1,2023,36109,5,51,46,1,3,9.083871191251092e-6,75.3124008178711
1,2023,36109,5,51,42,1,3,6.069248411222361e-5,601.01397705078125
1,2023,36109,5,51,41,1,3,5.192944172449643e-6,19.440099716186523
1,2023,36109,5,43,47,1,3,1.4803487829340156e-5,48.883399963378906
